emp_id,sector,soc_code,job_title,job_category,experience_level,years_of_experience,education_required,city,country,is_remote_eligible,remote_type,is_remote_friendly,company_size,annual_salary_usd,salary_min_usd,salary_max_usd,salary_tier,ai_salary_premium_pct,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,required_skills_count,is_llm_role,demand_score,demand_growth_yoy_pct,hiring_urgency,job_openings,projected_openings_2030,benefits_score_10,posting_year,posting_month,is_senior,gender_diversity_pct,ai_impact_level,theoretical_exposure_pct,augmentation_potential_pct,realized_coverage_idx,task_codifiability_score,skill_transferability_score,org_ai_maturity_stage,education_mismatch_idx,resilience_score,job_zone,median_salary_onet,chance_of_automation_onet,bls_employment_baseline,working_age_pop_baseline,claude_ai_adoption_index,api_adoption_index,task_thinking_fraction,task_validation_fraction,task_learning_fraction,task_directive_fraction,task_iteration_fraction,task_feedback_loop_fraction,job_forecast_onet,is_bright_outlook_onet,is_green_onet,state_gdp_baseline,country_gdp_baseline,overall_risk_category,displacement_occurred
12764,Office Support,19-4044.00,Hydrologic Technicians,Research,Entry (0-2 yrs),12,Bachelor's,Remote,Global,1,Remote,1,SME (51-500),130000.0,104000.0,156000.0,Mid ($100-150k),9.9,1,1,1,0,1,7,1,88,20.3,High,9,5241,9.1,2026,1,0,42.36,High,75.29,17.26,0.5871,0.8996,0.593,1,0.1031,5.05,4,60000.0,0.7529,1349061,18384718,54.81,39.39,0.4729,0.1451,0.0429,0.0661,0.2325,0.0405,Average,0,0,170005608495.48,3293410093471.11,High Risk,1
12765,Office Support,17-1022.00,Surveyors,Security,Entry (0-2 yrs),8,PhD,Boston,USA,1,Remote,1,Big Tech (FAANG+),248000.0,198400.0,297600.0,Senior ($200-300k),8.3,1,1,1,0,1,5,1,80,11.6,Low,4,420,9.3,2025,2,0,25.07,High,65.69,18.31,0.4416,0.4031,0.4256,1,0.3593,3.15,4,62580.0,38.0,590807,45830663,39.04,50.45,0.368,0.1507,0.13,0.052,0.1697,0.1296,4000,0,0,387835657728.72,12151808625681.02,High Risk,1
12766,Office Support,19-4071.00,Forest and Conservation Technicians,Business,Senior (6-9 yrs),2,Bootcamp/Self-taught,Berlin,Germany,0,On-site,0,SME (51-500),114000.0,91200.0,136800.0,Mid ($100-150k),15.4,0,1,1,1,1,6,1,78,16.3,High,9,8414,9.7,2026,3,1,51.54,High,80.34,34.48,0.5231,0.7999,0.248,1,0.3759,4.8,3,60000.0,0.8034,789803,32553176,56.19,68.29,0.2484,0.0927,0.1739,0.0836,0.2596,0.1417,Average,0,0,94454821322.6,3603194702596.69,High Risk,1
12767,Technology/Computer,49-2098.00,Security and Fire Alarm Systems Installers,Governance,Lead (10+ yrs),7,Associate's,Toronto,Canada,1,Remote,1,Enterprise (5000+),184000.0,147200.0,220800.0,Upper-Mid ($150-200k),9.0,1,1,0,0,0,4,0,72,9.3,High,8,9558,9.1,2026,1,0,76.92,Medium,33.21,72.4,0.277,0.3144,0.5041,1,0.0866,2.76,3,47190.0,82.0,1693854,7455135,46.48,46.41,0.4844,0.1345,0.0531,0.0679,0.1632,0.097,10500,1,0,242751524617.96,8790061324100.48,Medium Risk,1
12768,Office Support,25-9043.00,"Teaching Assistants, Special Education",AI Engineering,Senior (6-9 yrs),8,Associate's,Singapore,Singapore,0,On-site,0,Enterprise (5000+),221000.0,176800.0,265200.0,Senior ($200-300k),11.3,0,0,0,1,0,4,1,95,52.1,Low,5,4631,7.9,2026,2,1,56.0,High,77.69,16.53,0.4344,0.6852,0.2806,1,0.0293,11.55,3,60000.0,0.7769,790131,20701613,54.27,53.0,0.3447,0.1667,0.0616,0.2064,0.1343,0.0863,Average,0,0,333449305005.16,10780455542495.67,High Risk,1
12769,Life/Physical Science,19-2012.00,Physicists,AI Engineering,Lead (10+ yrs),7,Bootcamp/Self-taught,Austin,USA,0,On-site,0,Big Tech (FAANG+),336000.0,268800.0,403200.0,Elite (>$300k),7.3,1,0,1,1,0,6,1,94,78.2,High,6,785,9.6,2026,1,0,68.73,Low,1.44,66.9,0.012,0.0,0.3218,3,0.3683,16.37,5,120950.0,10.0,1659939,24224568,60.53,43.18,0.2391,0.1315,0.1483,0.3179,0.0818,0.0815,1800,1,0,247973461502.96,5752640690802.27,Low Risk,0
12770,Office Support,51-9123.00,"Painting, Coating, and Decorating Workers",AI Engineering,Entry (0-2 yrs),4,PhD,Paris,France,1,Remote,1,Enterprise (5000+),141000.0,112800.0,169200.0,Mid ($100-150k),8.7,1,1,0,0,0,5,0,89,11.1,High,8,2754,7.1,2026,3,0,59.52,High,60.16,26.69,0.3783,0.5412,0.2718,1,0.2751,3.09,1,31050.0,92.0,826233,9549299,16.49,49.59,0.1853,0.1521,0.1198,0.1849,0.2715,0.0864,1400,0,0,170643277283.34,13352226476265.62,High Risk,1
12771,Office Support,53-5011.00,Sailors and Marine Oilers,AI Engineering,Lead (10+ yrs),11,Associate's,Berlin,Germany,1,Remote,1,Mid-size (501-5000),228000.0,182400.0,273600.0,Senior ($200-300k),11.3,0,0,1,0,1,3,1,96,19.8,Medium,5,4536,7.4,2026,3,0,58.97,High,78.35,15.72,0.679,0.8568,0.74,2,0.142,5.09,2,40900.0,83.0,815130,6116514,64.16,42.56,0.4089,0.0667,0.1335,0.2166,0.0779,0.0964,4000,0,0,291463559075.91,13491999415146.93,High Risk,1
12772,Office Support,51-9031.00,"Cutters and Trimmers, Hand",Product,Entry (0-2 yrs),10,PhD,San Francisco,USA,1,Remote,1,Big Tech (FAANG+),300000.0,240000.0,360000.0,Senior ($200-300k),15.7,0,0,1,0,0,4,1,85,29.7,Medium,2,5230,9.2,2025,8,0,31.52,Medium,57.48,29.71,0.4872,0.5566,0.5387,2,0.0795,7.51,1,29390.0,64.0,763001,7628210,43.23,26.68,0.3653,0.0816,0.1046,0.2284,0.0911,0.1289,800,0,0,204979143749.25,11685260536928.11,Medium Risk,1
12773,Office Support,53-2012.00,Commercial Pilots,Business,Mid (3-5 yrs),8,Master's,Berlin,Germany,1,Remote,1,Startup (1-50),95000.0,76000.0,114000.0,Entry (<$100k),9.4,0,1,1,0,1,7,1,78,11.9,High,7,4753,9.6,2025,12,0,36.92,High,78.55,0.0,0.5032,0.6225,0.4993,1,0.2929,3.32,3,82240.0,55.0,1109153,45021226,14.99,58.39,0.2222,0.1926,0.0867,0.1953,0.2195,0.0838,4600,1,0,145214755106.16,6141836753363.25,High Risk,1
12774,Office Support,49-3022.00,Automotive Glass Installers and Repairers,AI Engineering,Lead (10+ yrs),3,Associate's,Singapore,Singapore,1,Remote,1,SME (51-500),203000.0,162400.0,243600.0,Senior ($200-300k),17.3,0,1,0,1,0,4,1,95,87.6,Low,2,6127,7.8,2026,2,0,71.52,High,79.39,27.06,0.5812,0.6973,0.2979,1,0.313,19.25,2,34170.0,55.0,1782376,20447485,63.86,51.89,0.451,0.1273,0.1052,0.0791,0.2036,0.0337,2100,0,0,184847427557.41,20778453880360.02,High Risk,1
12775,Production,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",AI Engineering,Lead (10+ yrs),2,Associate's,London,UK,0,On-site,0,Big Tech (FAANG+),299000.0,239200.0,358800.0,Senior ($200-300k),14.7,1,1,1,1,0,6,1,95,75.5,High,2,6072,6.7,2025,10,0,22.66,Medium,33.98,30.32,0.3054,0.4924,0.5065,1,0.0,16.57,2,70860.0,71.0,1830776,42251100,48.73,31.0,0.3398,0.048,0.0591,0.2114,0.2986,0.0431,4300,0,0,98023033948.13,15964555955496.67,Medium Risk,0
12776,Office Support,51-8099.01,Biofuels Processing Technicians,AI Engineering,Senior (6-9 yrs),9,Associate's,Austin,USA,1,Remote,1,SME (51-500),214000.0,171200.0,256800.0,Senior ($200-300k),15.7,1,0,0,1,1,5,1,90,26.2,Medium,5,6903,7.0,2026,1,1,56.41,High,68.46,12.61,0.5138,0.6413,0.929,3,0.2163,6.81,2,57100.0,-1.0,361886,27226472,58.25,51.49,0.396,0.1827,0.0467,0.0823,0.2256,0.0668,1400,0,1,17792869967.0,19369991020068.01,High Risk,1
12777,Office Support,27-2032.00,Choreographers,Robotics,Entry (0-2 yrs),3,Bachelor's,Dubai,UAE,0,On-site,0,Enterprise (5000+),126000.0,100800.0,151200.0,Mid ($100-150k),8.8,0,0,1,0,0,5,1,76,19.4,High,9,6656,9.4,2025,1,0,69.58,Critical,88.81,15.43,0.4839,0.8347,0.8472,2,0.1078,4.76,4,47800.0,0.4,463676,5203611,31.53,40.89,0.19,0.2282,0.1901,0.0857,0.2241,0.0819,1200,0,0,298339070181.89,21667044743180.01,High Risk,1
12778,Office Support,39-3091.00,Amusement and Recreation Attendants,Business,Mid (3-5 yrs),5,Master's,Bangalore,India,1,Remote,1,Mid-size (501-5000),95000.0,76000.0,114000.0,Entry (<$100k),10.0,0,1,0,0,1,4,0,78,13.8,Low,6,1953,9.4,2026,2,0,71.95,High,66.93,8.81,0.4405,0.6954,0.4238,3,0.2335,3.76,1,22260.0,72.0,1490173,10806931,56.19,54.49,0.1546,0.224,0.1223,0.1124,0.3003,0.0864,83500,1,0,194561183856.26,15827349603542.13,High Risk,0
12779,Protective Service,33-1099.00,"First-Line Supervisors of Protective Service Workers, All Other",Data Science,Lead (10+ yrs),9,Master's,London,UK,0,On-site,0,SME (51-500),225000.0,180000.0,270000.0,Senior ($200-300k),4.5,0,1,1,1,1,7,1,90,8.5,High,3,3272,9.3,2026,3,0,52.87,Low,9.84,3.55,0.0605,0.2075,0.244,1,0.3795,2.15,3,49640.0,-1.0,1599233,43355155,76.97,74.32,0.3946,0.1227,0.1124,0.1607,0.1776,0.0321,8100,0,0,267410652965.73,6698764099137.07,Low Risk,0
12780,Office Support,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",Robotics,Entry (0-2 yrs),6,Associate's,Dubai,UAE,1,Remote,1,SME (51-500),125000.0,100000.0,150000.0,Mid ($100-150k),12.4,0,0,0,0,0,3,0,76,8.2,High,9,6040,7.7,2026,3,0,31.42,High,79.69,17.47,0.5265,0.8202,0.6975,3,0.2292,2.88,2,38250.0,98.0,898104,15105072,65.52,57.75,0.3261,0.0938,0.1534,0.1156,0.2104,0.1007,54400,0,1,258812540804.52,8512936046536.67,High Risk,1
12781,Architecture & Engineering,17-3025.00,Environmental Engineering Technologists and Technicians,AI Engineering,Mid (3-5 yrs),6,Bootcamp/Self-taught,Paris,France,0,On-site,0,Startup (1-50),160000.0,128000.0,192000.0,Upper-Mid ($150-200k),11.4,1,0,1,0,0,3,1,90,16.3,Low,1,963,8.2,2025,7,0,63.05,Low,9.18,66.53,0.0695,0.0438,0.3137,3,0.6421,4.4,4,50560.0,25.0,526143,43717478,60.21,28.18,0.3169,0.141,0.0891,0.1642,0.2162,0.0726,2000,1,1,338789213874.06,15122214417334.29,Low Risk,0
12782,Construction,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers,Architecture,Mid (3-5 yrs),10,Master's,Singapore,Singapore,0,On-site,0,Big Tech (FAANG+),270000.0,216000.0,324000.0,Senior ($200-300k),14.4,1,0,1,0,1,4,1,84,15.5,High,9,5670,6.1,2026,2,0,72.89,Low,24.16,43.54,0.1643,0.3682,0.506,1,0.0,4.54,3,65230.0,17.0,124325,37728120,68.22,50.43,0.3881,0.1466,0.1267,0.1785,0.0697,0.0904,79400,1,0,416630058254.05,1100917218671.88,Low Risk,0
12783,Technology/Computer,17-2121.00,Marine Engineers and Naval Architects,ML Operations,Mid (3-5 yrs),5,Bachelor's,New York,USA,1,Remote,1,Big Tech (FAANG+),261000.0,208800.0,313200.0,Senior ($200-300k),16.2,0,0,0,0,0,3,0,93,50.7,Medium,6,596,6.5,2025,1,0,41.76,Medium,29.6,94.37,0.2419,0.0877,0.6342,1,0.5687,11.76,3,92560.0,1.0,1643763,13544357,56.02,64.04,0.2537,0.0475,0.0924,0.2265,0.2968,0.0832,800,1,0,347372395826.97,16804636837006.52,Low Risk,1
12784,Food Service,35-2014.00,"Cooks, Restaurant",AI Engineering,Entry (0-2 yrs),4,Bachelor's,Dubai,UAE,0,On-site,0,SME (51-500),145000.0,116000.0,174000.0,Mid ($100-150k),4.9,0,1,0,1,1,7,1,91,47.0,Medium,3,4844,8.2,2026,2,0,55.92,Low,0.0,0.0,0.0,0.0682,0.4779,1,0.1287,9.89,2,26530.0,96.0,16657,29441205,46.09,21.8,0.4181,0.1882,0.1274,0.1491,0.0437,0.0735,243800,1,0,206605053823.72,14919667426688.61,Low Risk,0
12785,Business & Financial,13-2022.00,Appraisers of Personal and Business Property,Product,Senior (6-9 yrs),8,Master's,Tokyo,Japan,1,Remote,1,Mid-size (501-5000),175000.0,140000.0,210000.0,Upper-Mid ($150-200k),16.2,1,0,0,1,0,4,1,85,7.1,High,8,484,8.3,2026,2,1,67.28,Low,18.62,51.21,0.1449,0.2751,0.1878,1,0.103,3.04,1,60000.0,0.1862,337272,26158077,66.85,56.38,0.214,0.0663,0.1646,0.2361,0.1881,0.1308,Average,0,0,349503527328.39,4782496096620.85,Low Risk,0
12786,Healthcare Practitioners,29-2042.00,Emergency Medical Technicians,Governance,Senior (6-9 yrs),4,Bachelor's,Remote,Global,0,On-site,0,Startup (1-50),144000.0,115200.0,172800.0,Mid ($100-150k),14.6,1,1,0,0,0,3,0,68,16.4,Medium,2,5450,9.6,2026,1,1,65.02,Low,10.64,49.38,0.0888,0.1985,0.266,2,0.2859,4.74,2,60000.0,0.1064,473360,11708051,61.36,31.3,0.4295,0.1161,0.042,0.1507,0.2084,0.0532,Average,0,0,465298700599.91,21028413195595.31,Low Risk,0
12787,Office Support,11-9033.00,"Education Administrators, Postsecondary",AI Engineering,Lead (10+ yrs),7,Bachelor's,Chicago,USA,1,Remote,1,Startup (1-50),231000.0,184800.0,277200.0,Senior ($200-300k),8.1,1,1,1,1,0,5,1,97,37.0,High,4,4843,8.2,2026,2,0,76.81,High,67.19,33.22,0.423,0.7979,0.8031,1,0.1839,8.21,5,94340.0,1.0,1471846,2837562,50.62,54.8,0.16,0.2961,0.0777,0.2156,0.1155,0.135,16800,1,0,221025031726.01,3450020479628.49,High Risk,1
12788,Construction,47-3012.00,Helpers--Carpenters,AI Engineering,Senior (6-9 yrs),6,Bachelor's,Bangalore,India,0,On-site,0,Mid-size (501-5000),120000.0,96000.0,144000.0,Mid ($100-150k),12.2,0,0,1,0,1,3,1,97,39.2,Low,1,1394,6.3,2025,8,1,59.77,Low,21.15,35.07,0.1611,0.0972,0.3398,2,0.0447,9.06,2,30880.0,92.0,394665,10294433,27.87,36.73,0.4479,0.1822,0.0635,0.1408,0.1323,0.0333,5300,1,1,301412698384.5,22629339407138.74,Low Risk,0
12789,Office Support,47-4091.00,Segmental Pavers,AI Engineering,Senior (6-9 yrs),7,Associate's,Berlin,Germany,0,On-site,0,SME (51-500),185000.0,148000.0,222000.0,Upper-Mid ($150-200k),14.8,0,1,1,1,1,6,1,96,44.7,High,4,3929,7.3,2025,6,1,64.72,High,82.83,19.49,0.4345,0.7981,0.1419,4,0.3607,10.42,2,38860.0,83.0,907723,1227802,59.8,40.56,0.4046,0.17,0.082,0.0489,0.1752,0.1193,4900,1,0,58077008124.16,5159380791889.29,High Risk,1
12790,Management,11-3051.03,Biofuels Production Managers,AI Engineering,Senior (6-9 yrs),7,PhD,Toronto,Canada,0,On-site,0,Mid-size (501-5000),235000.0,188000.0,282000.0,Senior ($200-300k),16.2,0,1,1,0,0,3,1,90,23.9,Low,2,7772,6.0,2026,1,1,62.58,Low,6.27,45.85,0.0414,0.3151,0.6242,3,0.1638,6.4,4,103380.0,-1.0,118200,15231893,51.55,24.92,0.2864,0.1649,0.0701,0.2278,0.1631,0.0877,13800,0,1,319232356011.25,4350869708871.28,Low Risk,0
12791,Life/Physical Science,11-9121.01,Clinical Research Coordinators,ML Operations,Entry (0-2 yrs),7,Bootcamp/Self-taught,Berlin,Germany,1,Remote,1,Startup (1-50),130000.0,104000.0,156000.0,Mid ($100-150k),16.6,0,0,1,1,0,5,1,93,25.6,High,3,9987,7.5,2025,6,0,33.26,Medium,34.93,64.19,0.1786,0.3642,0.9714,3,0.2722,6.78,4,123860.0,-1.0,1790995,45916836,44.73,88.13,0.2815,0.0789,0.1365,0.1677,0.2164,0.119,6100,0,0,292128799915.67,24941425051523.38,Medium Risk,1
12792,Production,47-5044.00,"Loading and Moving Machine Operators, Underground Mining",AI Engineering,Mid (3-5 yrs),7,Master's,London,UK,0,On-site,0,Enterprise (5000+),210000.0,168000.0,252000.0,Senior ($200-300k),3.7,1,1,0,0,0,5,0,91,21.0,High,8,3533,8.7,2026,3,0,72.85,Low,9.97,33.98,0.0816,0.137,0.1758,1,0.4151,4.57,2,60000.0,0.0997,351427,49112333,61.28,63.33,0.4614,0.1498,0.05,0.1338,0.0629,0.1421,Average,0,0,395771497305.55,13597807138602.36,Low Risk,0
12793,Office Support,25-9031.00,Instructional Coordinators,AI Engineering,Mid (3-5 yrs),4,Bachelor's,Tokyo,Japan,1,Remote,1,Big Tech (FAANG+),194000.0,155200.0,232800.0,Upper-Mid ($150-200k),8.4,1,1,1,0,1,5,1,87,13.3,Medium,1,3625,8.9,2026,2,0,76.59,High,70.24,30.01,0.6062,0.6136,0.506,5,0.0,3.5,5,64450.0,0.4,295609,20302305,47.6,41.09,0.1772,0.1337,0.0988,0.1064,0.3197,0.1642,18600,0,0,331031995689.62,24460406738544.16,High Risk,0
12794,Production,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",Governance,Lead (10+ yrs),7,Associate's,Toronto,Canada,0,On-site,0,Enterprise (5000+),184000.0,147200.0,220800.0,Upper-Mid ($150-200k),9.0,0,1,0,0,0,4,0,72,9.3,High,7,5151,9.1,2026,1,0,56.79,Low,16.5,30.46,0.1341,0.1928,0.5249,2,0.6619,2.76,2,29730.0,97.0,1438425,49659025,65.13,47.95,0.3092,0.1335,0.0872,0.0843,0.2603,0.1255,11100,0,0,39351245177.43,14893719048131.71,Low Risk,0
12795,Management,11-3131.00,Training and Development Managers,Data Engineering,Entry (0-2 yrs),6,Master's,Sydney,Australia,1,Remote,1,Startup (1-50),130000.0,104000.0,156000.0,Mid ($100-150k),17.4,0,0,0,1,1,5,1,88,18.7,High,7,1674,8.1,2025,3,0,51.91,Low,10.67,48.02,0.068,0.1421,0.7334,3,0.0,5.48,4,111340.0,0.6,1719888,27680993,44.04,52.37,0.1887,0.2171,0.0887,0.203,0.208,0.0945,3800,1,0,176515288408.48,21622439945675.36,Low Risk,0
12796,Food Service,35-2015.00,"Cooks, Short Order",AI Engineering,Entry (0-2 yrs),6,Associate's,Los Angeles,USA,0,On-site,0,Mid-size (501-5000),167000.0,133600.0,200400.0,Upper-Mid ($150-200k),8.6,0,0,1,0,1,5,1,98,43.6,Low,4,670,7.4,2026,1,0,26.58,Low,0.0,29.1,0.0,0.0,0.7682,4,0.1392,9.58,2,23800.0,94.0,1919147,38783728,54.83,35.62,0.1427,0.1947,0.1139,0.1875,0.2519,0.1093,22200,0,0,206245931073.41,6274701474057.28,Low Risk,0
12797,Office Support,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",AI Engineering,Senior (6-9 yrs),7,PhD,New York,USA,0,On-site,0,Enterprise (5000+),336000.0,268800.0,403200.0,Elite (>$300k),10.9,0,0,1,0,1,3,1,97,54.2,Medium,1,2188,8.9,2026,2,1,59.99,Critical,93.07,24.45,0.7366,0.9516,0.0127,2,0.1304,11.93,2,24030.0,43.0,298898,10168386,60.06,53.52,0.2128,0.1571,0.1034,0.1727,0.2023,0.1516,4500,1,0,111155471863.1,8777878603056.71,High Risk,0
12798,Technology/Computer,49-9097.00,Signal and Track Switch Repairers,AI Engineering,Mid (3-5 yrs),2,PhD,Seattle,USA,1,Remote,1,Startup (1-50),159000.0,127200.0,190800.0,Upper-Mid ($150-200k),4.5,0,1,1,1,1,7,1,82,15.9,High,8,9991,7.6,2025,7,0,41.0,Medium,30.39,68.72,0.2414,0.3753,0.3569,3,0.0,3.63,3,70490.0,90.0,667457,32593954,73.97,59.86,0.1179,0.3312,0.0726,0.2174,0.1591,0.1018,900,0,0,384147409763.86,22749906994017.52,Medium Risk,1
12799,Arts & Design,27-1012.00,Craft Artists,Governance,Senior (6-9 yrs),9,PhD,Dubai,UAE,1,Remote,1,Startup (1-50),149000.0,119200.0,178800.0,Mid ($100-150k),13.6,1,1,0,1,0,7,1,68,20.3,Medium,3,4671,6.1,2025,6,1,64.01,Medium,26.48,74.38,0.1989,0.1593,0.6782,3,0.0285,5.42,3,34240.0,4.0,1901068,23441929,54.65,65.87,0.1003,0.0798,0.1604,0.2582,0.3216,0.0797,1100,0,0,302456007869.01,23316603532482.2,Low Risk,1
12800,Production,51-9111.00,Packaging and Filling Machine Operators and Tenders,AI Engineering,Lead (10+ yrs),5,PhD,Seattle,USA,0,On-site,0,Mid-size (501-5000),240000.0,192000.0,288000.0,Senior ($200-300k),5.2,1,0,0,1,1,7,1,82,20.9,Low,2,8424,7.1,2025,2,0,25.09,Low,16.43,30.56,0.084,0.35,0.5681,2,0.1367,4.7,2,30160.0,98.0,40601,20953890,51.69,47.04,0.2729,0.0964,0.0818,0.2004,0.2209,0.1275,46700,0,0,361344990703.45,6570960938873.69,Low Risk,0
12801,Production,53-7041.00,Hoist and Winch Operators,AI Engineering,Senior (6-9 yrs),2,Master's,Chicago,USA,0,On-site,0,Mid-size (501-5000),300000.0,240000.0,360000.0,Senior ($200-300k),14.1,1,0,0,0,0,5,1,95,79.1,High,7,9234,8.5,2026,3,1,45.38,Low,9.67,26.01,0.0511,0.0499,0.5745,1,0.0724,17.23,2,45490.0,65.0,360736,14296384,43.3,71.41,0.4965,0.0765,0.0771,0.2024,0.0929,0.0545,400,0,0,18280607848.03,2125523383814.0,Low Risk,0
12802,Management,11-3071.04,Supply Chain Managers,Governance,Senior (6-9 yrs),9,PhD,London,UK,1,Remote,1,Mid-size (501-5000),187000.0,149600.0,224400.0,Upper-Mid ($150-200k),10.2,0,1,0,0,1,3,0,72,14.3,Medium,3,9952,7.4,2025,12,1,39.39,Low,16.75,61.71,0.0911,0.3202,0.355,1,0.3436,3.88,2,60000.0,0.1675,1774556,6554173,54.2,57.01,0.498,0.1442,0.0453,0.0671,0.1987,0.0466,Average,0,0,300936172781.79,11875594250078.26,Low Risk,1
12803,Office Support,53-6032.00,Aircraft Service Attendants,AI Engineering,Entry (0-2 yrs),1,Bachelor's,San Francisco,USA,0,On-site,0,Big Tech (FAANG+),180000.0,144000.0,216000.0,Upper-Mid ($150-200k),5.1,0,1,0,0,0,5,1,82,23.8,High,7,972,6.1,2026,1,0,39.69,High,73.32,20.99,0.4729,0.631,0.3994,3,0.2175,5.27,5,60000.0,0.7332,1547176,3867062,34.9,62.51,0.3486,0.0394,0.0623,0.1694,0.2644,0.116,Average,0,0,285867613829.55,3733582819261.08,High Risk,0
12804,Architecture & Engineering,17-2031.00,Bioengineers and Biomedical Engineers,AI Engineering,Mid (3-5 yrs),6,Master's,London,UK,0,On-site,0,Startup (1-50),180000.0,144000.0,216000.0,Upper-Mid ($150-200k),8.1,1,0,0,0,1,4,0,96,32.8,Medium,3,3843,6.9,2026,1,0,42.79,Low,11.76,92.67,0.0946,0.3081,0.998,3,0.3432,7.37,4,88550.0,4.0,122054,24219248,51.45,9.27,0.247,0.122,0.1084,0.1577,0.3029,0.062,1500,0,0,54638091515.6,21762096637500.51,Low Risk,0
12805,Business & Financial,13-1111.00,Management Analysts,AI Engineering,Entry (0-2 yrs),3,Bachelor's,San Francisco,USA,1,Remote,1,Big Tech (FAANG+),232000.0,185600.0,278400.0,Senior ($200-300k),10.0,1,0,0,1,0,4,1,87,25.4,High,9,5201,9.6,2026,2,0,79.54,Medium,39.65,53.85,0.215,0.5118,1.0,4,0.0,6.08,5,83610.0,13.0,621799,12267157,44.09,49.67,0.2521,0.2147,0.1483,0.2069,0.0509,0.1271,99900,1,0,468775086452.39,9375846988265.28,Medium Risk,1
12806,Arts & Design,35-3011.00,Bartenders,AI Engineering,Mid (3-5 yrs),5,Associate's,Zurich,Switzerland,1,Remote,1,Big Tech (FAANG+),239000.0,191200.0,286800.0,Senior ($200-300k),10.2,1,1,1,1,0,7,1,95,43.6,High,2,5376,9.5,2025,12,0,21.65,Low,17.11,52.73,0.1465,0.1705,0.3673,2,0.0,9.74,2,22550.0,77.0,1197433,7799257,39.11,39.67,0.1344,0.1201,0.0618,0.2025,0.3434,0.1378,123100,1,0,205837387013.61,19463466377757.6,Low Risk,1
12807,Production,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",AI Engineering,Lead (10+ yrs),5,Associate's,Sydney,Australia,0,On-site,0,Enterprise (5000+),281000.0,224800.0,337200.0,Senior ($200-300k),10.3,0,0,1,0,0,4,1,96,80.8,Low,3,6416,8.6,2026,2,0,49.65,Low,11.95,37.86,0.0779,0.0,0.5976,1,0.3279,17.19,2,38900.0,93.0,1086266,26206696,52.83,41.71,0.4127,0.1726,0.1344,0.0801,0.1193,0.0809,1200,0,0,318203838744.79,24893576607643.62,Low Risk,0
12808,Protective Service,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",Security,Senior (6-9 yrs),4,Bachelor's,Toronto,Canada,0,On-site,0,SME (51-500),175000.0,140000.0,210000.0,Upper-Mid ($150-200k),17.8,1,0,0,0,0,5,0,80,15.6,High,7,6438,8.9,2025,1,1,53.61,Low,10.01,39.75,0.0889,0.2729,0.0,3,0.3487,4.9,2,22410.0,-1.0,798632,16642284,44.54,62.42,0.3208,0.0444,0.0627,0.1347,0.2966,0.1408,39000,1,0,257278791533.38,6849756331174.35,Low Risk,0
12809,Office Support,37-2012.00,Maids and Housekeeping Cleaners,Data Science,Entry (0-2 yrs),6,Associate's,Zurich,Switzerland,1,Remote,1,Startup (1-50),157000.0,125600.0,188400.0,Upper-Mid ($150-200k),4.1,0,1,0,0,1,5,0,90,20.3,Low,6,8742,7.3,2026,3,0,57.15,Critical,100.0,13.41,0.5776,0.836,0.3887,2,0.1154,4.47,2,23770.0,69.0,815731,17388332,32.61,28.59,0.3537,0.13,0.0948,0.147,0.2148,0.0597,197000,1,0,19021175004.84,12291229159961.22,High Risk,1
12810,Technology/Computer,29-1229.04,Physical Medicine and Rehabilitation Physicians,Business,Mid (3-5 yrs),4,Bachelor's,Toronto,Canada,1,Remote,1,Mid-size (501-5000),99000.0,79200.0,118800.0,Entry (<$100k),9.2,0,0,0,0,0,4,0,78,29.4,High,8,7315,9.5,2025,12,0,48.55,Low,20.97,88.53,0.1498,0.2955,0.3782,1,0.1848,6.8,1,60000.0,0.2097,653535,2080158,33.99,25.79,0.2864,0.1744,0.0918,0.2113,0.1597,0.0765,Average,0,0,321715576500.27,1244549377774.22,Low Risk,0
12811,Business & Financial,13-1161.00,Market Research Analysts and Marketing Specialists,AI Engineering,Mid (3-5 yrs),8,Bootcamp/Self-taught,Berlin,Germany,1,Remote,1,Big Tech (FAANG+),176000.0,140800.0,211200.0,Upper-Mid ($150-200k),9.1,0,1,1,1,1,8,1,87,17.2,High,4,4212,7.8,2026,3,0,49.74,Medium,37.81,55.96,0.2697,0.3813,0.5647,4,0.0,4.35,4,63120.0,61.0,1095604,29337487,43.76,59.08,0.3808,0.1643,0.0529,0.1494,0.1496,0.1031,90700,1,0,444598301428.63,11232547868286.25,Medium Risk,1
