emp_id,sector,theoretical_exposure_pct,augmentation_potential_pct,realized_coverage_idx,is_remote_eligible,skill_transferability_score,org_ai_maturity_stage,task_codifiability_score,education_mismatch_idx,displacement_occurred
12311,Food Service,12.9,0,0.0979,FALSE,0.3497,1,0.1316,0.9835,FALSE
12312,Construction,13.94,24.26,0.0497,FALSE,0.4903,3,0.2948,1,FALSE
12313,Production,3,16.91,0.0206,TRUE,0.4591,4,0.1105,0.6358,FALSE
12314,Production,20.98,22.31,0.0915,TRUE,0.52,1,0.3398,0.9222,TRUE
12315,Office Support,74.18,14.58,0.5308,TRUE,0.7486,1,0.7499,0,FALSE
12316,Protective Service,14.11,5.58,0.0502,FALSE,0.0793,4,0.2067,1,FALSE
12317,Food Service,0,8.95,0.0207,FALSE,0.7528,2,0.0884,0.219,FALSE
12318,Life/Physical Science,23.96,26.6,0.3337,TRUE,0.5716,2,0.0731,0.7922,FALSE
12319,Legal,51,37.81,0.5426,TRUE,0.3993,2,0.5729,0.2503,FALSE
12320,Office Support,71.75,13.9,0.7067,FALSE,0.1926,3,0.6571,0.5996,FALSE
12321,Food Service,10.07,18.79,0.1188,FALSE,0.7991,1,0.211,0.4488,FALSE
12322,Office Support,72.02,20.59,0.8889,TRUE,0.5222,2,0.8519,0.7307,FALSE
12323,Architecture & Engineering,7.67,10.76,0.1302,TRUE,0.7819,3,0.0422,0.2467,FALSE
12324,Management,5.39,19.66,0,TRUE,0.5239,3,0.1804,1,FALSE
12325,Architecture & Engineering,0,41.62,0.0928,TRUE,0.4615,3,0,0.6991,FALSE
12326,Legal,34.36,37.11,0.3461,FALSE,0.5773,4,0.252,0.6053,FALSE
12327,Arts & Design,14.37,41.13,0.1254,FALSE,0.5299,2,0.2132,0.9667,FALSE
12328,Architecture & Engineering,7.65,24.55,0.2247,FALSE,0.5069,3,0,0.832,FALSE
12329,Legal,37,32.2,0.3263,FALSE,0.2642,4,0.1962,0.3013,FALSE
12330,Technology/Computer,30.41,47.02,0.3486,TRUE,0.3836,5,0.1586,0.2504,FALSE
12331,Management,19.84,34.84,0.2103,TRUE,0.5694,3,0.3404,0.2647,FALSE
12332,Business & Financial,43.52,36.72,0.4434,TRUE,0.4628,1,0.4568,0.0465,FALSE
12333,Food Service,14.71,17.16,0.0001,FALSE,0.5624,3,0.0858,0.4342,FALSE
12334,Life/Physical Science,20.17,42.81,0.132,TRUE,0.3346,1,0.0645,0.2226,FALSE
12335,Protective Service,7.74,10.73,0,FALSE,0.2062,5,0.014,0.8893,FALSE
12336,Arts & Design,17.29,29.45,0.1869,FALSE,0.7269,4,0,0.5678,FALSE
12337,Management,32.35,31.66,0.2656,FALSE,0.4282,3,0.0069,0.4813,FALSE
12338,Business & Financial,45.69,31.9,0.5312,FALSE,0.4781,5,0.245,0,FALSE
12339,Legal,41.7,32.56,0.2825,TRUE,0.2076,3,0.4231,0.8843,FALSE
12340,Food Service,10.76,10.96,0.0373,FALSE,0.5221,3,0.0963,1,FALSE
12341,Construction,20.88,19,0.4656,FALSE,0.1703,5,0,1,FALSE
12342,Protective Service,0,11.48,0.064,FALSE,0.4026,4,0,0.6196,FALSE
12343,Construction,9.56,15.52,0.2088,FALSE,0.4944,1,0.5097,0.7002,FALSE
12344,Technology/Computer,26.12,40.14,0.2938,TRUE,0.5956,4,0.4258,0.6721,TRUE
12345,Technology/Computer,27.67,37.7,0.2897,TRUE,0.2283,3,0.0389,0.788,TRUE
12346,Architecture & Engineering,14.27,38.51,0.205,FALSE,0.95,4,0.1307,0.9049,FALSE
12347,Business & Financial,40.36,38.51,0.285,TRUE,0.7041,4,0.3536,0.7969,FALSE
12348,Healthcare Practitioners,30.61,19.77,0.3653,FALSE,0.3303,3,0.3047,0.4269,FALSE
12349,Construction,17.21,9.36,0.1646,FALSE,0.197,2,0.0732,0.1585,FALSE
12350,Life/Physical Science,24.2,33.06,0.342,FALSE,0.2806,4,0,0.2741,FALSE
12351,Sales,23.22,29.67,0.3339,TRUE,0.4337,4,0.1555,0.2997,FALSE
12352,Life/Physical Science,36.33,30.14,0.2279,FALSE,0.5961,1,0.4142,0.093,FALSE
12353,Sales,25.76,29.5,0.2714,FALSE,0.3634,2,0.2475,0.5169,FALSE
12354,Business & Financial,44.23,34.65,0.4878,FALSE,0.7308,5,0.4581,0.2356,FALSE
12355,Life/Physical Science,2.2,7.83,0.0072,FALSE,0.863,1,0,0.986,FALSE
12356,Arts & Design,44.57,37.92,0.4133,TRUE,0.6485,4,0.4509,1,FALSE
12357,Technology/Computer,25.86,47.81,0.1622,TRUE,0.5084,3,0.2671,0.3595,FALSE
12358,Management,13.69,39.86,0.0973,TRUE,0.6452,5,0.1708,0.6879,FALSE
12359,Architecture & Engineering,0,18.43,0,FALSE,0.3504,5,0.1624,0.768,FALSE
12360,Architecture & Engineering,0.88,47.97,0.0278,FALSE,0.811,3,0,1,FALSE
12361,Sales,21.47,53.12,0.2258,TRUE,0.7888,4,0.2001,0.046,FALSE
12362,Production,4.07,1.08,0.1539,FALSE,0.7379,3,0,0.1507,FALSE
12363,Technology/Computer,15.94,52.41,0.0673,TRUE,0.7972,1,0.0505,0.4615,FALSE
12364,Food Service,10.93,0,0.1775,FALSE,0.3731,1,0.0658,0.3372,FALSE
12365,Business & Financial,27.65,47.56,0.2444,TRUE,0.671,2,0.1967,1,FALSE
12366,Healthcare Practitioners,3.7,18.04,0.086,FALSE,0.3448,5,0.0802,0.3527,FALSE
12367,Arts & Design,27.19,29.25,0.1452,FALSE,0.7234,4,0.092,0.4162,FALSE
12368,Food Service,2.1,19.82,0,FALSE,0.4703,4,0,0.4129,FALSE
12369,Office Support,82.58,23.39,1,TRUE,0.5616,2,0.7441,0.4908,FALSE
12370,Business & Financial,53.79,25.04,0.5338,TRUE,0.4556,5,0.3939,0.3698,FALSE
12371,Life/Physical Science,21.18,27.48,0.1743,FALSE,0.4889,1,0.1297,0.1729,FALSE
12372,Technology/Computer,22.6,48.65,0.1462,TRUE,0.4916,1,0.2319,0.0172,FALSE
12373,Arts & Design,25.66,32.04,0.4127,TRUE,0.3851,3,0.1521,0.454,FALSE
12374,Management,19.36,32.17,0.2471,FALSE,0.5863,4,0.248,0.7631,FALSE
12375,Arts & Design,9.67,45.95,0.1509,FALSE,0.23,4,0.0054,0.2621,FALSE
12376,Legal,39.5,51.4,0.4411,FALSE,0.7441,5,0.4101,0.3,FALSE
12377,Architecture & Engineering,2.17,29.99,0,FALSE,0.5959,1,0,0.3627,FALSE
12378,Food Service,2.96,0,0,FALSE,0.5309,1,0,0.0622,FALSE
12379,Production,8.09,19.99,0.3497,FALSE,0.6051,4,0.2072,0.9108,FALSE
12380,Construction,12.57,4.22,0.149,FALSE,0.6383,2,0.3641,0.2657,FALSE
12381,Business & Financial,28.48,50.7,0.1375,FALSE,0.3631,5,0.2936,0,FALSE
12382,Healthcare Practitioners,29.65,23,0.2877,FALSE,0.268,1,0.4587,0.8953,FALSE
12383,Arts & Design,30.2,43.34,0.2435,TRUE,0.5736,5,0.2845,0.6159,FALSE
12384,Food Service,8.21,3.48,0.0572,FALSE,0.4428,1,0.3895,0.4967,FALSE
12385,Arts & Design,46.82,47.85,0.4793,FALSE,0.3528,4,0.23,0.2679,FALSE
12386,Office Support,75.51,20.39,0.6808,TRUE,0.5127,4,0.9268,0.4111,FALSE
12387,Healthcare Practitioners,16.41,11.03,0.2613,FALSE,0.3879,1,0.0902,0,FALSE
12388,Construction,8.94,11.28,0.044,FALSE,0.8639,3,0,0.4122,FALSE
12389,Arts & Design,33.46,31.98,0.3897,FALSE,0.2595,4,0,0.0226,FALSE
12390,Protective Service,0,8.98,0,FALSE,0.6823,4,0,0.675,FALSE
12391,Business & Financial,28.68,27.42,0.5509,FALSE,0.3621,1,0.2988,0.6018,FALSE
12392,Legal,48.06,50.3,0.5527,TRUE,0.6108,5,0.5596,0.7294,FALSE
12393,Management,0,17.56,0.1297,FALSE,0.6928,2,0,0.1842,FALSE
12394,Healthcare Practitioners,23.75,23.15,0.3379,FALSE,0.4619,2,0.2515,0.9841,FALSE
12395,Protective Service,2.96,14.23,0.0681,FALSE,0.3602,1,0.2264,0.291,FALSE
12396,Production,21,12.79,0.2836,FALSE,0.2598,3,0.3689,0.5114,FALSE
12397,Food Service,4.11,0,0.1631,FALSE,0.5242,5,0.2133,0,FALSE
12398,Technology/Computer,17.55,53.87,0.1612,TRUE,0.3425,5,0.1727,0.0162,FALSE
12399,Construction,1.9,8.13,0,FALSE,0.1668,5,0.0525,0.5762,FALSE
12400,Food Service,3.57,1.54,0,FALSE,0.0514,2,0,0.5473,FALSE
12401,Life/Physical Science,7.51,30,0.0604,TRUE,0.4956,1,0.2467,0.1186,FALSE
12402,Life/Physical Science,5.87,23.46,0.0379,FALSE,0.6875,5,0,0.6776,FALSE
12403,Healthcare Practitioners,28.14,6.33,0.2038,FALSE,0.6096,2,0.3607,0.4226,FALSE
12404,Architecture & Engineering,11.29,36.38,0.1711,FALSE,0.867,3,0.2518,0,FALSE
12405,Legal,34.65,27.65,0.2052,FALSE,0.4956,3,0.3718,0.9495,FALSE
12406,Arts & Design,16.96,25.06,0.3016,FALSE,0.4899,5,0.3042,0.4353,FALSE
12407,Arts & Design,14,31.96,0.0831,TRUE,0.5555,1,0.1756,0.5028,FALSE
12408,Construction,4.2,12.13,0,FALSE,0.8098,3,0.1378,0.597,FALSE
12409,Construction,10.35,12.66,0.0611,FALSE,0.5942,5,0,0.9047,FALSE
12410,Protective Service,15.56,15.94,0.2234,FALSE,0.552,3,0.3035,0.8174,FALSE
12411,Education,31.76,28.68,0.1685,TRUE,0.8945,3,0.2866,0.9877,FALSE
12412,Legal,50.09,16.34,0.5981,TRUE,0.2369,3,0.5448,0,FALSE
12413,Construction,0,18.29,0.0489,FALSE,0.8069,1,0.067,0.8277,FALSE
12414,Technology/Computer,41.62,50.11,0.4274,TRUE,0.5019,4,0.2618,0.4587,TRUE
12415,Arts & Design,25.25,31.86,0.2739,FALSE,0.3365,3,0.4286,0.5482,FALSE
12416,Arts & Design,8.24,33.05,0.1534,TRUE,0.8338,3,0.028,0.9357,FALSE
12417,Healthcare Practitioners,2.29,17.19,0.0723,FALSE,0.3525,5,0.1987,0.4717,FALSE
12418,Legal,39.44,49.3,0.3568,TRUE,0.225,1,0.4294,0.9768,FALSE
12419,Healthcare Practitioners,18.83,10.64,0.2052,FALSE,0.1228,5,0.2715,0.0777,FALSE
12420,Food Service,24.13,0,0.1966,FALSE,0.0873,4,0.2876,0.7596,FALSE
12421,Sales,9.61,37.92,0,TRUE,0.862,4,0.1995,0,FALSE
12422,Production,0,13.55,0.1479,FALSE,0.6713,3,0,0.3216,FALSE
12423,Food Service,18.55,3.18,0.2029,FALSE,0.7963,3,0.2119,0.5111,FALSE
12424,Architecture & Engineering,18.43,39.15,0.2737,TRUE,0.4975,4,0.2133,0.9656,FALSE
12425,Management,13.92,31.92,0.1937,TRUE,0.299,1,0.2693,0.7311,FALSE
12426,Business & Financial,14.77,42.45,0.1715,FALSE,0.5103,4,0.0347,0.2557,FALSE
12427,Construction,17.86,0.6,0.2056,FALSE,0.5401,1,0,0.7842,FALSE
12428,Arts & Design,20.96,37.13,0.1426,FALSE,0.4929,4,0.3248,0.6064,FALSE
12429,Food Service,0,3.96,0.0149,FALSE,0.1639,3,0.2172,0.5011,FALSE
12430,Life/Physical Science,16.81,40.21,0,FALSE,0.6597,5,0.3399,0.2894,FALSE
12431,Business & Financial,54.5,37.49,0.4738,FALSE,0.7399,1,0.632,0.686,FALSE
12432,Education,0.29,16.7,0.0221,FALSE,0.4767,1,0.2341,0.7158,FALSE
12433,Architecture & Engineering,10.46,28.52,0,TRUE,0.3484,3,0.1848,0.8507,FALSE
12434,Office Support,87.37,41.82,0.9523,TRUE,0.3756,4,1,0.3342,FALSE
12435,Office Support,72.63,12.91,0.6742,TRUE,0.4583,3,0.6922,0.6761,FALSE
12436,Arts & Design,15.76,42.7,0,FALSE,0.7062,4,0.0396,0.1751,FALSE
12437,Architecture & Engineering,29.98,26.99,0.3758,TRUE,0.3232,1,0.4785,0.5191,FALSE
12438,Architecture & Engineering,21.41,26.33,0.2195,FALSE,0.4842,2,0.3504,0.3329,FALSE
12439,Production,10.62,28.09,0.0388,FALSE,0.5484,1,0.1156,0.6886,FALSE
12440,Education,10.77,25.56,0.0189,FALSE,0.5416,4,0.319,1,FALSE
12441,Business & Financial,39.49,35.04,0.5263,TRUE,0.7068,2,0.2784,0.3705,FALSE
12442,Sales,24,26.66,0.4648,FALSE,0.8158,5,0.1764,0.173,FALSE
12443,Production,11.01,31.69,0.0467,FALSE,0.6756,5,0,0.581,FALSE
12444,Technology/Computer,24.59,62.74,0.1246,TRUE,0.4983,5,0.1341,0.6576,FALSE
12445,Office Support,80.35,23.63,0.6815,TRUE,0.5598,4,0.7509,0.1249,FALSE
12446,Protective Service,6.2,5.24,0.0311,FALSE,0.3675,5,0,0.7349,FALSE
12447,Business & Financial,23.87,41.82,0.3305,FALSE,0.4718,2,0.2492,0.4351,FALSE
12448,Technology/Computer,32.39,47.94,0.4279,TRUE,0.5377,1,0.2044,0.3826,FALSE
12449,Food Service,4.39,8.66,0,FALSE,0.2295,3,0.1135,0.4276,FALSE
12450,Business & Financial,30.56,38.61,0.2573,FALSE,0.7718,3,0.2856,0.3169,FALSE
12451,Healthcare Practitioners,0.72,15.47,0,TRUE,0.7188,2,0.0022,0.5548,FALSE
12452,Office Support,74.98,28.16,0.7443,TRUE,0.3666,2,0.8778,1,TRUE
12453,Arts & Design,36.35,36.47,0.3236,TRUE,0.2908,3,0.6853,1,FALSE
12454,Office Support,86.84,17.6,0.9062,TRUE,0.3425,5,0.655,0.3142,FALSE
12455,Production,18.78,22.81,0.1672,FALSE,0.4398,4,0.1458,0.3015,FALSE
12456,Management,9.63,19.06,0.1169,TRUE,1,1,0,0.8792,FALSE
12457,Construction,9.25,9.79,0,FALSE,0.9029,3,0,0.3011,FALSE
12458,Production,14.14,5.45,0.1527,TRUE,0.6058,4,0.0024,0.4774,FALSE
12459,Technology/Computer,16.85,51.01,0.2888,TRUE,0.8439,2,0.0211,0.4795,FALSE
12460,Sales,19.75,45.6,0.0532,FALSE,0.6858,1,0.3687,1,FALSE
12461,Food Service,11.64,0,0.1721,FALSE,0.706,2,0.2893,0.2942,FALSE
12462,Sales,17.19,41.88,0.1243,TRUE,0.1865,5,0,0.3751,FALSE
12463,Sales,28.73,23.75,0.2639,FALSE,0.5756,2,0.1377,0.8958,FALSE
12464,Protective Service,18.39,6.39,0.1799,FALSE,0.249,5,0.0808,0.41,FALSE
12465,Arts & Design,30.73,45.92,0.2261,TRUE,0.3661,2,0.2192,0.803,FALSE
12466,Protective Service,0,10.93,0,FALSE,0.542,1,0,0.544,FALSE
12467,Sales,22.55,49.75,0.1794,FALSE,0.5882,5,0.4134,0.4554,FALSE
12468,Sales,31.68,32.53,0.1919,TRUE,0.5176,5,0.3061,0.5366,FALSE
12469,Production,13.85,12.37,0.1204,FALSE,0.2953,3,0.1374,0.4115,FALSE
12470,Food Service,0,0,0.1958,FALSE,0.3456,3,0,0.6016,FALSE
12471,Office Support,67.09,27.15,0.5759,TRUE,0.379,3,0.6917,1,FALSE
12472,Construction,28.46,13.48,0.2174,FALSE,0.5716,4,0.2589,0.2488,FALSE
12473,Life/Physical Science,20.27,23.37,0.1505,FALSE,0.5187,4,0.2418,0.9253,FALSE
12474,Life/Physical Science,30.11,31.66,0.2971,FALSE,0.5492,4,0.3465,0.9957,FALSE
12475,Healthcare Practitioners,12.63,30.95,0.0463,FALSE,0.4334,4,0.2854,0.2583,TRUE
12476,Legal,34.7,34.83,0.1268,FALSE,0.3229,1,0.3882,0.2853,FALSE
12477,Food Service,0,4.74,0,FALSE,0.7589,1,0.2215,0.5583,FALSE
12478,Business & Financial,35.74,36.42,0.3645,TRUE,0.6604,3,0.146,0.7247,FALSE
12479,Management,4.3,20.35,0,TRUE,0.7927,5,0.0805,0.3726,FALSE
12480,Life/Physical Science,22.08,38.75,0.2209,FALSE,0.3747,4,0.3659,0.3679,FALSE
12481,Legal,44.6,44.85,0.4023,FALSE,0.0847,4,0.3406,1,FALSE
12482,Production,14.88,12.54,0.2607,FALSE,0.5172,1,0.161,0.6789,FALSE
12483,Architecture & Engineering,14.96,20.34,0.1603,FALSE,0.615,4,0,0.1329,FALSE
12484,Legal,49.55,45.54,0.3334,TRUE,0.2136,3,0.4228,1,TRUE
12485,Legal,46.44,57.92,0.3244,TRUE,0.4763,1,0.6054,0.6664,FALSE
12486,Life/Physical Science,10.36,26.02,0.0431,TRUE,0.6938,3,0.1202,0.2748,TRUE
12487,Office Support,54.8,17.18,0.6108,TRUE,0.4109,5,0.7105,0.763,FALSE
12488,Production,10.81,14.3,0.2178,FALSE,0.8735,4,0.0387,0.6714,FALSE
12489,Protective Service,6.39,0.33,0.0441,FALSE,0.6204,3,0.249,0.3543,FALSE
12490,Arts & Design,27.37,35.6,0.2747,FALSE,0.7614,5,0.1822,0.1863,FALSE
12491,Healthcare Practitioners,2.48,21.36,0.0778,TRUE,0.7447,5,0.1376,0.77,FALSE
12492,Architecture & Engineering,19.04,33.08,0.3763,FALSE,0.6378,3,0.2004,0.438,FALSE
12493,Business & Financial,9.63,35.72,0.1468,TRUE,0.5737,1,0.2226,0.0616,FALSE
12494,Food Service,0,5.82,0,FALSE,0.1846,2,0.0425,1,FALSE
12495,Office Support,76.73,11.32,0.781,TRUE,0.5162,5,0.8357,0.4991,FALSE
12496,Food Service,7.76,15.54,0.2121,FALSE,0.202,1,0,0.0017,FALSE
12497,Education,0,21.02,0.0346,TRUE,0.4,4,0.1623,0.0785,FALSE
12498,Life/Physical Science,15.29,43.49,0.1959,FALSE,0.5741,2,0.1646,0.9623,FALSE
12499,Architecture & Engineering,13.78,30.78,0.1152,FALSE,0.208,4,0.2305,0.0443,FALSE
12500,Office Support,78.12,9.76,0.7367,TRUE,0.2036,3,0.7796,0.4703,FALSE
12501,Legal,40,45.14,0.4602,FALSE,0.7276,4,0.2038,0.3254,FALSE
12502,Food Service,11.54,22.28,0.2075,FALSE,0.4918,5,0.1224,0.1958,FALSE
12503,Architecture & Engineering,0,29.57,0.0065,TRUE,0.2413,2,0,0.5084,FALSE
12504,Production,4.52,3.13,0,TRUE,0.7187,3,0,1,FALSE
12505,Protective Service,0,25.74,0.0442,FALSE,0.5933,2,0,0.7872,FALSE
12506,Legal,36.63,44.17,0.5268,TRUE,0.8888,5,0.3325,0.844,FALSE
12507,Education,35.86,11.14,0.3734,FALSE,0.5659,5,0.4296,0.0906,FALSE
12508,Construction,2.37,6.26,0.0241,FALSE,0.4879,4,0.374,0.198,FALSE
12509,Production,32.04,32,0.3684,FALSE,0.4511,1,0.2876,0.9785,FALSE
12510,Healthcare Practitioners,10.04,25.78,0.0378,FALSE,0.3661,3,0.095,0.5518,FALSE
12511,Architecture & Engineering,0,36.93,0.0496,TRUE,0.4086,5,0,0.4332,FALSE
12512,Healthcare Practitioners,0,15.89,0,FALSE,0.5201,3,0.0174,0.0147,FALSE
12513,Architecture & Engineering,0,34.01,0.0198,TRUE,0.162,5,0.158,0.6313,FALSE
12514,Production,24.31,13.13,0.3302,FALSE,0.4427,3,0.1859,0.7062,FALSE
12515,Arts & Design,35.33,41.07,0.5295,FALSE,0.4945,3,0.3757,0.3293,FALSE
12516,Production,4.58,15.54,0,FALSE,0.1888,2,0,0.3496,FALSE
12517,Protective Service,0,13.38,0.1216,FALSE,0.6792,5,0,0.8006,FALSE
12518,Technology/Computer,39.37,43.28,0.4114,TRUE,0.6252,3,0.4975,0.0692,FALSE
12519,Education,26.09,28.81,0.3736,FALSE,0.3884,5,0.247,0.685,FALSE
12520,Legal,48.39,32.01,0.5611,TRUE,0.7206,2,0.404,0.6904,FALSE
12521,Architecture & Engineering,15.58,23.68,0.2641,FALSE,0.7905,2,0.0308,0.6326,FALSE
12522,Office Support,63.94,23.16,0.5902,TRUE,0.625,2,0.785,0.7909,FALSE
12523,Food Service,3.86,5.89,0.2069,FALSE,0.4646,5,0.2731,1,FALSE
12524,Production,24.95,20.7,0.3991,FALSE,0.342,2,0.0486,0.4123,FALSE
12525,Education,0,40.17,0,FALSE,0.5929,2,0,0.4897,FALSE
12526,Office Support,70.3,21.33,0.8088,TRUE,0.3617,2,0.6196,0.2219,FALSE
12527,Architecture & Engineering,16.72,27.12,0.2014,TRUE,0.3918,1,0.0924,0,FALSE
12528,Food Service,4.69,2.85,0.0094,FALSE,0.4821,4,0,0,FALSE
12529,Arts & Design,29.5,28.09,0.3851,TRUE,0.592,1,0.2968,0.1042,FALSE
12530,Sales,29.77,38.25,0.2143,FALSE,1,3,0.4327,0.796,FALSE
12531,Life/Physical Science,25.8,40.64,0.2811,FALSE,0.3958,1,0.425,0.744,FALSE
12532,Legal,34.59,42.83,0.3181,TRUE,0.7476,5,0.301,0.5431,FALSE
12533,Management,12.72,14.82,0.2246,FALSE,0.7262,1,0.2059,0.2042,FALSE
12534,Office Support,81.77,17.27,0.8866,TRUE,0.8859,2,0.8882,0.5767,FALSE
12535,Legal,41.52,51.79,0.4558,TRUE,0.5889,2,0.3615,0.7227,TRUE
12536,Architecture & Engineering,0.22,24.61,0.1425,TRUE,0.3249,4,0,1,FALSE
12537,Legal,61.89,42.33,0.5692,TRUE,0.3496,4,0.855,0.7041,FALSE
12538,Architecture & Engineering,5.38,26.04,0,FALSE,0.4847,4,0.005,0.4381,FALSE
12539,Sales,28.93,27.33,0.3384,FALSE,0.5711,2,0.4837,0.2862,FALSE
12540,Technology/Computer,38.62,59.22,0.3604,TRUE,0.3137,1,0.2277,0.21,FALSE
12541,Life/Physical Science,15.64,30.33,0.1892,FALSE,0.5863,5,0.1835,0.1731,FALSE
12542,Sales,27.29,35.27,0.3343,FALSE,0.2442,3,0.0637,0.2736,FALSE
12543,Life/Physical Science,9.62,18.24,0.1459,FALSE,0.8578,2,0.2035,0.1524,FALSE
12544,Legal,41.35,49.55,0.4329,TRUE,0.4235,2,0.4227,0.5912,FALSE
12545,Food Service,28.82,0,0.3175,FALSE,0.2764,2,0,0.6596,FALSE
12546,Production,21.05,31.83,0.0648,FALSE,0.5894,2,0.3925,1,FALSE
12547,Office Support,69.71,27.26,0.4786,FALSE,0.1974,2,0.5365,0.6675,FALSE
12548,Sales,9.34,37.2,0.0024,TRUE,0.6035,4,0.0796,0.5947,FALSE
12549,Life/Physical Science,6.84,34.09,0.0231,FALSE,0.4188,3,0.2073,0.3952,FALSE
12550,Architecture & Engineering,0,39.53,0,TRUE,0.2991,2,0,0.6627,FALSE
12551,Architecture & Engineering,3.23,17.84,0.1277,TRUE,0.5034,1,0,0,FALSE
12552,Construction,14.43,21.71,0.2873,FALSE,0.1814,2,0.1692,0.7194,FALSE
12553,Construction,0,14.58,0.2568,FALSE,0.7658,4,0.0432,0.8061,FALSE
12554,Architecture & Engineering,3.18,25.6,0.1055,FALSE,0.5888,4,0,0.1649,FALSE
12555,Sales,20.34,44.01,0.3134,FALSE,0.4957,4,0.1832,1,FALSE
12556,Healthcare Practitioners,12.95,27.3,0.4363,FALSE,0.5142,1,0.0485,0.3224,FALSE
12557,Office Support,66.31,15.48,0.7617,TRUE,0.1173,2,0.77,0.9577,FALSE
12558,Technology/Computer,27.34,45.81,0.3262,TRUE,0.6513,3,0.2397,0.809,FALSE
12559,Technology/Computer,25.06,53,0.2301,TRUE,0.5391,5,0.3487,0.3919,FALSE
12560,Construction,0,0,0.0098,FALSE,0.245,3,0.0395,0.5048,FALSE
12561,Life/Physical Science,20.86,33.13,0.1962,FALSE,0.6825,3,0.4084,0.2807,FALSE
12562,Arts & Design,15.15,38.44,0.018,FALSE,0.617,3,0.2283,1,FALSE
12563,Construction,0,6.56,0,FALSE,0.7066,2,0.2207,0.3585,FALSE
12564,Business & Financial,31.78,43.57,0.3005,TRUE,0.5659,4,0.1258,0.9688,FALSE
12565,Arts & Design,13.65,37.95,0.242,TRUE,0.8024,1,0.311,0.9235,FALSE
12566,Architecture & Engineering,1.38,22.72,0,FALSE,0.2744,2,0.1089,0.5424,FALSE
12567,Life/Physical Science,16.69,32.74,0.0483,TRUE,0.5356,5,0.2076,0.0874,FALSE
12568,Legal,47.65,40.52,0.4439,TRUE,0.4331,5,0.5776,0.2937,TRUE
12569,Office Support,67.86,24.13,0.8377,TRUE,0.3149,1,0.5838,0.8555,FALSE
12570,Management,20.06,27.82,0.393,TRUE,0.4847,4,0.1738,0.2711,FALSE
12571,Legal,54.32,39.53,0.5867,FALSE,0.3817,2,0.3003,0.449,FALSE
12572,Architecture & Engineering,0,21.43,0,FALSE,0.6076,5,0.2004,0.2895,FALSE
12573,Sales,2.4,26.7,0.0113,TRUE,0.569,2,0.1322,0.285,FALSE
12574,Arts & Design,41.68,40.48,0.4868,FALSE,0.5371,4,0.3808,0.423,TRUE
12575,Management,23.65,21.75,0.1487,TRUE,0.5122,1,0.2267,0.7328,FALSE
12576,Architecture & Engineering,17.55,51.65,0.0548,FALSE,0.2384,1,0.0163,0.7936,FALSE
12577,Sales,25.42,23.43,0.2113,FALSE,0.2743,3,0.3145,0,FALSE
12578,Architecture & Engineering,0.19,45.44,0,FALSE,0.375,1,0,0.3081,FALSE
12579,Production,0,3.49,0,FALSE,0.2188,1,0.0264,0.5942,FALSE
12580,Education,11.37,7,0.0568,FALSE,0.5085,4,0,0.5215,FALSE
12581,Education,32.66,31.91,0.4765,FALSE,0.3551,5,0.2489,0.2489,FALSE
12582,Production,20.49,17.02,0.2324,FALSE,0.4557,2,0.3371,0.4521,FALSE
12583,Production,19.61,28.73,0.0492,FALSE,0.4078,5,0.107,0.6675,FALSE
12584,Office Support,73.71,25.47,0.7104,TRUE,0.332,1,0.6479,0.944,TRUE
12585,Legal,53.73,43.18,0.6364,FALSE,0.6946,5,0.4115,0.6163,FALSE
12586,Food Service,12.3,5.81,0.0163,FALSE,0.485,5,0.1089,0.7165,FALSE
12587,Arts & Design,12.27,26.63,0.2142,TRUE,0.1693,3,0.1333,0.2567,FALSE
12588,Education,5.02,29.98,0.1468,FALSE,0.5202,4,0.1701,0.2428,FALSE
12589,Technology/Computer,17.38,61.04,0.1217,TRUE,0.6088,4,0.0947,0.7636,FALSE
12590,Management,11.02,21.35,0.1515,TRUE,0.7219,2,0,0.0091,FALSE
12591,Education,24.26,26.04,0.1817,FALSE,0.3812,2,0.1292,0.8225,FALSE
12592,Food Service,6.43,10.73,0,FALSE,0.7455,1,0.2057,0.9475,FALSE
12593,Arts & Design,29.94,37.96,0.2358,TRUE,0.3863,2,0.2536,0.1518,FALSE
12594,Technology/Computer,28.1,48.53,0.2647,TRUE,0.5081,2,0.256,0.2085,FALSE
12595,Office Support,71.85,11.93,0.687,TRUE,0.3538,5,0.5698,0.2595,FALSE
12596,Food Service,3.59,3.72,0.1139,FALSE,0.2755,2,0.0692,0.5966,FALSE
12597,Healthcare Practitioners,3.57,13.64,0.1241,FALSE,0.2275,1,0,0.4269,FALSE
12598,Food Service,0,5.07,0,FALSE,0.4932,3,0.0522,0.3388,FALSE
12599,Arts & Design,32.69,41.48,0.3492,TRUE,0.5174,3,0.4305,0,FALSE
12600,Office Support,62.99,15.53,0.714,TRUE,0.9455,5,0.7627,0.247,FALSE
12601,Management,5.23,21.76,0.2308,TRUE,0.5939,5,0.0815,0.8243,FALSE
12602,Arts & Design,37.89,34.91,0.1791,TRUE,0.3915,3,0.4813,0.7315,FALSE
12603,Healthcare Practitioners,14.25,23.76,0.1685,FALSE,0.3486,4,0.0771,0.4562,FALSE
12604,Sales,29.04,40.41,0.2467,FALSE,0.6437,2,0.456,0.2964,FALSE
